90,7.3992395501,7.7767944344
90,7.4171705427,7.8634522879
90,7.4970296616,7.7322272205
100,8.3725509962,8.6068595827
100,8.381239738,8.7021040368
100,8.3515953137,8.8732469261
100,8.3508523709,8.7415428353
100,8.4101262271,8.7076125117
110,9.4421644007,9.5261794661
110,9.3318179301,9.7142694846
110,9.3347440547,9.7848809432
110,9.33664702,9.728840084
110,8.3079592854,8.9867473369
120,10.075608384,10.412942447
120,10.1820019206,10.6448734628
120,10.2406598836,10.6085243197
120,10.0570340884,10.5178574141
120,10.2145517558,10.4319926815
130,11.0278000463,11.2712567774
130,10.8226023093,11.286708592
130,11.0190183259,11.4127974286
130,11.0536044698,11.4187314819
130,11.1352770206,11.3156349646
140,11.9555645299,12.3069171176
140,11.8597158072,12.4023807899
140,11.8581665167,12.3252858043
140,11.9553488308,12.1724524701
140,11.9275241083,12.2337839797
150,12.6879545831,12.866958278
150,12.8708589137,12.8708589137
150,12.8776424012,12.7796460868
150,12.8134865278,12.8117289913
150,12.83311912,12.8228162122
160,13.7124318707,13.9395860524
160,13.5446111761,13.9259171571
160,13.6566622799,13.8721715306
160,13.6223048849,14.0290194421
160,13.5852026667,13.9370127316
170,14.4201676818,14.6609826602
170,14.4092923072,14.6536030675
170,14.312237222,14.7833546338
170,14.2685704077,14.7138390445
170,14.4058429144,14.6707082721
180,15.2754027906,15.6936663788
180,15.2098437476,15.6678709018
180,15.2524366549,15.5611634913
180,15.3179623937,15.6263925209
180,15.2524100393,15.6228505608
190,15.9864501366,16.3857628684
190,16.1596344852,16.4893720709
190,16.1542505308,16.2823733561
190,15.8624666231,16.4119847465
190,16.3887649398,16.4771912213
200,17.0400762737,17.2755722185
200,16.7980808086,16.3448450791
200,16.911471809,17.979853451
200,16.7288745966,17.2260327943
200,16.9672273705,17.0734715121
210,17.478124032,17.8433799426
210,17.4522518953,17.9052497038
210,17.5370353596,17.7183210919
210,17.4281968743,17.7772903298
210,17.4491308759,17.7657276344
220,18.3677741576,18.3987570154
220,18.2939872205,18.6697231747
220,18.1927181186,18.615106426
220,18.2610223688,18.4930711609
220,18.2631827184,18.5702965362
230,18.8542013057,19.2646987804
230,18.7924232538,19.1864380158
230,18.6169819578,19.024386908
230,18.7697079302,19.1274743056
230,18.8495793563,19.1461865842
240,19.1848681359,19.5857788251
240,19.195967035,19.524216023
240,19.2454535259,19.7003112362
240,19.2356616639,19.5903235386
240,19.2368070435,19.652225928
250,20.0915889449,20.4945034958
250,20.2070476415,20.3119133434
250,20.2226340134,20.4040323039
250,20.2822443066,20.4424787304
250,20.2709131293,20.2905571927
